_,Id,Name,RecordType,RecordType.Name,BillingLongitude,BillingLatitude
[Account],0013l00002OLVA5AAP,St. Luke's United Methodist Church Gethsemane,[RecordType],Church,-95.503753,29.705405
[Account],0013l00002OLVA6AAP,The Universal Church,[RecordType],Church,-95.509238,29.706593
[Account],0013l00002OLVA7AAP,Christ Gospel Church Southwest Templo Emanuel,[RecordType],Church,-95.514944,29.722587
[Account],0013l00002OLVA8AAP,Bering Drive Church of Christ,[RecordType],Church,-95.480417,29.746106
[Account],0013l00002OLVA9AAP,Unity of Houston,[RecordType],Church,-95.500275,29.734782
[Account],0013l00002OLVAAAA5,Bellaire church of Christ,[RecordType],Church,-95.467599,29.69272
[Account],0013l00002OLVDDAA5,St Mary's United Methodist Church,[RecordType],Church,-95.361646,29.693079
[Account],0013l00002OLVDEAA5,City of Refuge Church,[RecordType],Church,-95.378436,29.698599
[Account],0013l00002OLVDFAA5,New Providence Baptist Church,[RecordType],Church,-95.347049,29.689918
[Account],0013l00002OLVDGAA5,South Union Church of Christ,[RecordType],Church,-95.38075,29.689656
[Account],0013l00002OLVDHAA5,LOVE IN ACTION CHURCH,[RecordType],Church,-95.350297,29.711899
[Account],0013l00002OLEMnAAP,La Roca Pentecostal Church,[RecordType],Church,-95.30975,29.78181
[Account],0013l00002OLEMoAAP,Fellowship Missionary Baptist Church,[RecordType],Church,-95.314842,29.784273
[Account],0013l00002OLEMpAAP,St John Baptist Church,[RecordType],Church,-95.325068,29.790434
[Account],0013l00002OLEMqAAP,Triumph Church,[RecordType],Church,-95.315337,29.784826
[Account],0013l00002OLEMrAAP,True Vine Church-God In Christ,[RecordType],Church,-95.313344,29.793798
[Account],0013l00002OLEMsAAP,Sunshine Church Of God In Christ,[RecordType],Church,-95.326801,29.790079
[Account],0013l00002OLEMtAAP,Latin American Council-Christian,[RecordType],Church,-95.300353,29.777465
[Account],0013l00002OLEMuAAP,Corinth Church,[RecordType],Church,-95.319679,29.770274
[Account],0013l00002OLEMvAAP,Iglesia Bautista Nueva,[RecordType],Church,-95.296154,29.777815
[Account],0013l00002OLEMwAAP,Our Lady of Sorrows Church,[RecordType],Church,-95.323635,29.788873
[Account],0013l00002OLTZrAAP,New Destiny Community Church,[RecordType],Church,,
[Account],0013l00002OKp70AAD,Braeswood Assembly of God Church,[RecordType],Church,-95.507215,29.665386
[Account],0013l00002OKp71AAD,Apostolic Church,[RecordType],Church,-95.528336,29.663212
[Account],0013l00002OKp72AAD,Cross Church,[RecordType],Church,-95.528337,29.663332
[Account],0013l00002OKp73AAD,Graceland Assembly Church,[RecordType],Church,-95.509396,29.659327
[Account],0013l00002OKp74AAD,Riceville Mt.Olive Baptist Church,[RecordType],Church,-95.527728,29.652844
[Account],0013l00002OKp75AAD,Chapel of Restoration,[RecordType],Church,-95.50941,29.64479
[Account],0013l00002OKp76AAD,New Apostolic Church,[RecordType],Church,-95.514866,29.672657
[Account],0013l00002OKp77AAD,St Albert Church,[RecordType],Church,-95.526636,29.659643
[Account],0013l00002OKp78AAD,Westbury Church of Christ,[RecordType],Church,-95.494291,29.667734
[Account],0013l00002OKp79AAD,The Ship Of Praise Church,[RecordType],Church,-95.509151,29.660346
[Account],0013l00002OKp7AAAT,Clubcreek Community Baptist Church,[RecordType],Church,-95.522821,29.664833
[Account],0013l00002OKkMgAAL,Deliverance Temple Church,[RecordType],Church,-95.392581,29.83562
[Account],0013l00002OKkMhAAL,Church God Spirit of Faith,[RecordType],Church,-95.393822,29.832586
[Account],0013l00002OKkMiAAL,NBSM Rivers of Water Church,[RecordType],Church,-95.390417,29.843938
[Account],0013l00002OKp7BAAT,The Church At Bethel's Family,[RecordType],Church,-95.503841,29.639359
[Account],0013l00002OKp7CAAT,University Park Baptist Church,[RecordType],Church,-95.524865,29.691064
[Account],0013l00002OKp7DAAT,Bethel Evangelical Church,[RecordType],Church,-95.523023,29.657275
[Account],0013l00002OKp7EAAT,Liberty Baptist Church,[RecordType],Church,-95.508563,29.646239
[Account],0013l00002OKkMjAAL,Bank Savior Church & Ministries,[RecordType],Church,-95.379443,29.836623
[Account],0013l00002OKkMkAAL,Church of God Heme Aqui,[RecordType],Church,-95.391798,29.850503
[Account],0013l00002OKkMlAAL,Living Faith Church & Outreach,[RecordType],Church,-95.409657,29.830657
[Account],0013l00002OKkMmAAL,St Matthew's United Methodist Church,[RecordType],Church,-95.410391,29.827515
[Account],0013l00002JssHaAAJ,Westpark church of Christ,[RecordType],Church,-95.786311,29.707129
[Account],0013l00002JssHbAAJ,NEWCHURCH,[RecordType],Church,-95.803026,29.725415
[Account],0013l00002JssHcAAJ,Regeneration Church TX,[RecordType],Church,-95.8097,29.7416
[Account],0013l00002JssHdAAJ,Trinity Baptist Church,[RecordType],Church,-95.813874,29.707226
[Account],0013l00002JssHeAAJ,Living Stones Church Katy,[RecordType],Church,-95.8097,29.7416
[Account],0013l00002JssHfAAJ,Carismah Church (Pastoral Home Office),[RecordType],Church,-95.799992,29.702139
[Account],0013l00002JssHgAAJ,Life Church,[RecordType],Church,-95.805533,29.753993
[Account],0013l00002JssHhAAJ,Current - A Christian Church,[RecordType],Church,-95.806943,29.761286
[Account],0013l00002JssHiAAJ,North Fort Bend Church of Christ,[RecordType],Church,-95.822665,29.722526
[Account],0013l00002JssHjAAJ,The Fellowship,[RecordType],Church,-95.762576,29.733647
[Account],0013l00002JssHkAAJ,Living Word Lutheran Church,[RecordType],Church,-95.756022,29.732283
[Account],0013l00002JssHlAAJ,Katy Christian Community Church 凱地中國教會,[RecordType],Church,-95.796622,29.755047
[Account],0013l00002JssHmAAJ,Grace Fellowship Church,[RecordType],Church,-95.751102,29.742402
[Account],0013l00002JssHnAAJ,Calvary Chapel of Katy,[RecordType],Church,-95.762576,29.733647
[Account],0013l00002JsllWAAR,Cantico Nuevo - Humble,[RecordType],Church,-95.143658,30.006791
[Account],0013l00002JsttHAAR,Holy Rosary Catholic Church And School/St. Wenceslaus-Mission,[RecordType],Church,-95.817486,29.552813
[Account],0013l00002JsttJAAR,St Paul Lutheran Church,[RecordType],Church,-95.804638,29.555766
[Account],0013l00002JsttKAAR,rosenberg sda church home page,[RecordType],Church,-95.811675,29.552344
[Account],0013l00002JsttLAAR,Living Stones Church,[RecordType],Church,-95.809714,29.562625
[Account],0013l00002JsttMAAR,Rosenberg Foursquare Church,[RecordType],Church,-95.802682,29.556175
[Account],0013l00002JsttNAAR,My Father's House Full Gospel,[RecordType],Church,-95.808448,29.553618
[Account],0013l00002JsttOAAR,Our Lady of Guadalupe Church,[RecordType],Church,-95.814924,29.565154
[Account],0013l00002JsttPAAR,Templo La Hermosa Del CLADIC,[RecordType],Church,-95.806965,29.540858
[Account],0013l00002JsttQAAR,Nazareth Mssnry Baptist Church,[RecordType],Church,-95.819713,29.563695
[Account],0013l00002QZB6NAAX,Fellowship of Faith,[RecordType],Church,-95.432477,29.627558
[Account],0013l00002QZB6OAAX,Almeda Plaza Missionary Baptist Church,[RecordType],Church,-95.442255,29.624824
[Account],0013l00002QZB6PAAX,Southside Church of Christ,[RecordType],Church,-95.450758,29.625506
[Account],0013l00002QZB6QAAX,Rock Of Ages Gospel Church,[RecordType],Church,-95.446466,29.621444
[Account],0013l00002QZB6RAAX,St Mary's Malankara Syriac Orthodox Church (Jacobite),[RecordType],Church,-95.448787,29.626804
[Account],0013l00002QZB6SAAX,Open Door Community Church,[RecordType],Church,-95.419395,29.61453
[Account],0013l00002QZB6TAAX,Word of Faith Community Church,[RecordType],Church,-95.434025,29.613251
[Account],0013l00002QZB6UAAX,St Gregorios Orthodox Church,[RecordType],Church,-95.450055,29.635001
[Account],0013l00002QZB58AAH,Church Bible Believers Christn,[RecordType],Church,-95.464851,29.660721
[Account],0013l00002QZB59AAH,Grace Episcopal Church,[RecordType],Church,-95.443154,29.673822
[Account],0013l00002QZB5AAAX,One River Vineyard Church,[RecordType],Church,-95.449411,29.674
[Account],0013l00002QZB5BAAX,St Luke's Presbyterian Church,[RecordType],Church,-95.431496,29.685348
[Account],0013l00002QZB5CAAX,Sharon Fellowship Church of Houston,[RecordType],Church,-95.468814,29.651541
[Account],0013l00002QZB5DAAX,New Testament Church,[RecordType],Church,-95.455099,29.640403
[Account],0013l00002QZB5EAAX,Solution House Church,[RecordType],Church,-95.4784,29.65883
[Account],0013l00002QZ9P4AAL,The Church of Jesus Christ of Latter-day Saints,[RecordType],Church,-95.519967,29.68133
[Account],0013l00002QZHMVAA5,Church,[RecordType],Church,-95.327026,29.773341
[Account],0013l00002QZHMWAA5,Sweet Home Baptist Church,[RecordType],Church,-95.251308,29.745224
[Account],0013l00002QZHMXAA5,Jacinto City United Methodist,[RecordType],Church,-95.239619,29.765839
[Account],0013l00002QZHMYAA5,Ellis Memorial Church of God in Christ,[RecordType],Church,-95.254514,29.73391
[Account],0013l00002QZ9LnAAL,St Thomas More Catholic Church,[RecordType],Church,-95.49429,29.668723
[Account],0013l00002QZ9LoAAL,United African Seventh-Day Adventist Church,[RecordType],Church,-95.515365,29.675005
[Account],0013l00002QZHRTAA5,Iglesia Fuente de Vida,[RecordType],Church,-95.243235,29.769324
[Account],0013l00002QaK11AAF,Asbury Memorial United Methodist Church,[RecordType],Church,-95.27952,29.725189
[Account],0013l00002QaK12AAF,Broadway Baptist Church,[RecordType],Church,-95.288644,29.715621
[Account],0013l00002QaK13AAF,Victory Family Church,[RecordType],Church,-95.320244,29.719323
[Account],0013l00002QaK14AAF,San Pablo-Presbyterian Trinity,[RecordType],Church,-95.299055,29.717757
[Account],0013l00002QaKFkAAN,Pleasant Hill Baptist Church,[RecordType],Church,-95.270164,29.713866
[Account],0013l00002QaKFlAAN,El Buen Pastor United Church,[RecordType],Church,-95.28891,29.739591
[Account],0013l00002OoHvAAAV,Risen Church Langham Creek,[RecordType],Church,,
[Account],0013l00002OmwZvAAJ,Bammel Church of Christ,[RecordType],Church,-95.471074,30.003317
[Account],0013l00002OmwZwAAJ,St Dunstan's Episcopal Church,[RecordType],Church,-95.501995,29.99125
[Account],0013l00002OmwZxAAJ,Spring Woods United Methodist,[RecordType],Church,-95.455015,30.010375
[Account],0013l00002OmwZyAAJ,Harvest Time Church,[RecordType],Church,-95.397492,29.954851
[Account],0013l00002OnmDrAAJ,Fellowship Houston Church,[RecordType],Church,-95.284332,29.624627
[Account],0011N00001K10yTQAR,Casa De Amor - Iglesia de Dios Pentecostal MI,[RecordType],Church,-95.806901,29.513855
[Account],0011N00001K1FMJQA3,A Seat at the Table,[RecordType],Church,,
[Account],0013l00002L0a0nAAB,Hope Worldwide,[RecordType],Church,,
[Account],0011N00001rl6onQAA,Iglesia Evangelica Apostoles,[RecordType],Church,-95.488101,29.694273
[Account],0011N00001rl6rcQAA,San Mateo Episcopal Church,[RecordType],Church,-95.48032,29.707482
[Account],0013l000028k5joAAA,Emmanuel Deliverance Temple of Refuge,[RecordType],Church,,
[Account],0013l000028k5jpAAA,God's Word of Deliverance Apostolic Faith Church Inc.,[RecordType],Church,,
[Account],0013l000028k5jqAAA,Faith Temple COGIC,[RecordType],Church,,
[Account],0013l000028ivb0AAA,"Centro de Fe, Esperanza y Amor ""Houston""",[RecordType],Church,,
[Account],0013l000028ivb1AAA,Jerusalem Temple Free Church of God in Christ,[RecordType],Church,,
[Account],0013l000028ivb2AAA,St. Mark United Methodist Church (new name),[RecordType],Church,,
[Account],0013l000028ivb4AAA,St Luke's Missionary Baptist Church,[RecordType],Church,,
[Account],0013l000028ivb5AAA,Houston First Church of God  (Northwest),[RecordType],Church,,
[Account],0011N00001K11vuQAB,Family Gathering World Outreach Center,[RecordType],Church,,
[Account],0013l00002DcqUBAAZ,Bayou City Fellowship - Tomball,[RecordType],Church,-95.637581,30.100559
[Account],0013l00002AfSGSAA3,Greater Faith Church Humble,[RecordType],Church,-95.249862,30.012162
[Account],0013l00002BMyYrAAL,Life Church of Humble,[RecordType],Church,,
[Account],0013l00002BMsyuAAD,The Exchange Church,[RecordType],Church,-95.204074,29.985774
[Account],0013l000021ZYfGAAW,Now Church,[RecordType],Church,,
[Account],0013l000021YTTpAAO,Champion Forest Baptist Church - North Klein,[RecordType],Church,-95.490584,30.083625
[Account],0013l000021ZYgEAAW,Word Of God Fellowship,[RecordType],Church,,
[Account],0013l000021ZYhXAAW,Pentecostal Life Center,[RecordType],Church,,
[Account],0013l00002BOxsSAAT,Elijah Fire Church,[RecordType],Church,-95.257265,29.997039
[Account],0013l00002BMybOAAT,Pine Forest Baptist Church,[RecordType],Church,,
[Account],0013l00002BMyjIAAT,The Church of Jesus Christ of Latter-Day Saints,[RecordType],Church,-95.187816,29.979098
[Account],0013l00002BuLFzAAN,Breakthrough Harvest Church,[RecordType],Church,-95.5799,29.8588
[Account],0013l000025itfaAAA,TLT Ministries Inc.,[RecordType],Church,-95.504381,29.631434
[Account],0013l00002OJrT9AAL,First United Methodist Church,[RecordType],Church,-95.367554,29.754458
[Account],0013l00002OJrTAAA1,Ecclesia Houston,[RecordType],Church,-95.367015,29.768619
[Account],0013l00002OJAgmAAH,The Way Fellowship Church,[RecordType],Church,-95.42872,29.593764
[Account],0011N000018j2vJQAQ,Bible Missionary Church - Houston,[RecordType],Church,-95.345783,29.908989
[Account],0011N000018j2vKQAQ,Bible Missionary Church Jacinto City,[RecordType],Church,-95.247503,29.760564
[Account],0011N000018j2vLQAQ,Living Faith Assembly of God,[RecordType],Church,-94.986146,29.360148
[Account],0011N000018j2vMQAQ,Bible Teaching Church,[RecordType],Church,-95.446041,29.645193
[Account],0011N000018j2vNQAQ,Bible United Pentecostal Church,[RecordType],Church,-95.238444,29.673583
[Account],0011N000018j2vOQAQ,Bible Way Baptist Church of Houston,[RecordType],Church,-95.416007,29.830805
[Account],0011N000018j2vQQAQ,Bible Way Church,[RecordType],Church,-95.391145,29.820812
[Account],0011N000018j2vRQAQ,Bible Way Church - Ley Rd,[RecordType],Church,-95.255234,29.831373
[Account],0011N000018j2vSQAQ,Bible Way Holiness Church,[RecordType],Church,-95.370203,29.67496
[Account],0011N000018j2vTQAQ,Bible Way Outreach Center,[RecordType],Church,-95.324336,29.786067
[Account],0011N000018j2vUQAQ,Katy Assembly of God,[RecordType],Church,-95.821751,29.809859
[Account],0011N000018j2vVQAQ,Bibleway Baptist Church,[RecordType],Church,-95.379424,29.754698
[Account],0011N000018j2vWQAQ,Bibleway Church Ministries,[RecordType],Church,-95.443626,29.645911
[Account],0011N000018j2vXQAQ,Bibleway Church of Holiness,[RecordType],Church,-95.329093,29.816308
[Account],0011N000018j2vYQAQ,Bissonnet Baptist Church,[RecordType],Church,-95.502809,29.715065
[Account],0011N000018j2oxQAA,Our Lady of Sorrows Catholic Church,[RecordType],Church,-95.323635,29.788873
[Account],0011N000018j2oyQAA,Our Lady of The Cedars Maronite Catholic Church,[RecordType],Church,-95.559874,29.648488
[Account],0011N000018j2ozQAA,Our Lady Star of The Sea Catholic Church,[RecordType],Church,-95.255587,29.743169
[Account],0011N000018j2p0QAA,Our Mother of Mercy Catholic Church,[RecordType],Church,-95.329076,29.779825
[Account],0011N000018j2p1QAA,Our Lady of Czestochowa Catholic Church,[RecordType],Church,-95.525031,29.804201
[Account],0011N000018j2p2QAA,Pine Drive Baptist Church,[RecordType],Church,-95.072292,29.453168
[Account],0011N000018j2p3QAA,Pleasant Hill Missionary Baptist Church,[RecordType],Church,-95.332123,29.774998
[Account],0011N000018j2p4QAA,Prince of Peace Catholic Parish,[RecordType],Church,-95.562677,29.974782
[Account],0011N000018j2p5QAA,Faith Tabernacle - Channelview,[RecordType],Church,-95.1248,29.789
[Account],0011N000018j2p6QAA,Restoring Hope International Fellowship,[RecordType],Church,-95.142197,29.523102
[Account],0011N000018j2p7QAA,Church on the Rock - Katy,[RecordType],Church,-95.68701,29.777061
[Account],0011N000018j2p8QAA,Co-Cathedral of The Sacred Heart,[RecordType],Church,-95.368798,29.749501
[Account],0011N000018j2p9QAA,St. Mary's United Methodist Church,[RecordType],Church,-95.361659,29.693045
[Account],0011N000018j38SQAQ,River of God Church,[RecordType],Church,-95.263884,30.040077
[Account],0011N000018j38TQAQ,Chinese Bible Church,[RecordType],Church,-95.553677,29.712064
[Account],0011N000018j38UQAQ,Northpark Christian Church,[RecordType],Church,-95.231964,30.069573
[Account],0011N000018j38VQAQ,Redeemer Community Church,[RecordType],Church,-95.77999,29.738495
[Account],0011N000018j38YQAQ,Kentshire Baptist Church,[RecordType],Church,-95.262919,29.856719
[Account],0011N000018j38ZQAQ,Clear Lake Bible,[RecordType],Church,-95.138699,29.562402
[Account],0011N000018j38aQAA,First Baptist - Aldine,[RecordType],Church,-95.354588,29.931025
[Account],0011N000018j3l9QAA,St. Philip's Methodist Church,[RecordType],Church,-95.485143,29.687928
[Account],0011N000018j3lAQAQ,St. John Lutheran Church - Angleton,[RecordType],Church,-95.41985,29.184369
[Account],0011N000018j3lBQAQ,St. Philip Presbyterian Church,[RecordType],Church,-95.458798,29.74787
[Account],0011N000018j3lCQAQ,St. Phillip United Methodist Church,[RecordType],Church,-95.485143,29.687928
[Account],0011N000018j3lDQAQ,St. Pius V Catholic Church,[RecordType],Church,-95.209553,29.697944
[Account],0011N000018j3lEQAQ,St. Raphael Catholic Church,[RecordType],Church,-95.528619,29.722202
[Account],0011N000018j3lFQAQ,St. Rest Baptist Church,[RecordType],Church,-95.335396,29.770478
[Account],0011N000018j3lGQAQ,St. Rose of Lima Catholic Church,[RecordType],Church,-95.415112,29.820396
[Account],0011N000018j3DLQAY,Glenwood Baptist Church,[RecordType],Church,-95.131932,29.66903
[Account],0011N000018j3DMQAY,Gloria Dei Lutheran Church,[RecordType],Church,-95.090125,29.546887
[Account],0011N000018j3DNQAY,Vineyard Christian Fellowship - Webster,[RecordType],Church,-95.133566,29.541729
[Account],0011N000018j3DOQAY,Glory Community Church of Houston,[RecordType],Church,-95.494106,29.794551
[Account],0011N000018j3DPQAY,Christ Chapel Community Church,[RecordType],Church,-95.8224,29.5455
[Account],0011N000018j3DQQAY,Gloryland Missionary Baptist,[RecordType],Church,-95.351122,29.676834
